"id","title","publication_year","authors","doi","tags","date_screened_t&a","t&a_status","t&a_exclusion_reasons"
6862784,"Spatial-Spectral Clustering With Anchor Graph For Hyperspectral Image",2022,"{""Chen, M."",""Miao, Y."",""Wang, Q."",""Yuan, Y.""}","10.1109/tgrs.2022.3217597","{}",2024-10-03 17:32:04,"excluded","{""No societal value context""}"
6862966,"Semisupervised Change Detection With Feature-Prediction Alignment",2023,"{""Huang, X."",""Li, J."",""Zhang, X.""}","10.1109/tgrs.2023.3247605","{}",2024-07-19 19:06:16,"excluded","{""No societal value context"",""Data is not valued""}"
7038172,"Calibration Of Satellite Measurements Of River Discharge Using A Global Hydrology Model",NA,NA,"10.1016/j.jhydrol.2012.09.035","{}",2024-10-30 18:30:13,"excluded","{Validation/calibration}"
6691754,"Supplying Earth-observation data from space",1992,"{""Macauley, Molly""}","https://doi.org/10.1016/0265-9646(92)90006-H","{}",2024-04-28 00:57:23,"excluded","{""No societal value context""}"
7037588,"Big Data And Social Indicators: Actual Trends And New Perspectives",NA,NA,"10.1007/s11205-016-1495-y","{}",2024-11-21 21:23:15,"excluded","{""Review or opinion""}"
6447818,"Effects of human demand on conservation planning for biodiversity and ecosystem services",2019,"{""Galford, Gillian L."",""Koh, Insu"",""Ricketts, Taylor H."",""Sonter, Laura J."",""Watson, Keri B.""}","10.1111/cobi.13276","{cco}",NA,NA,NA
7037476,"Coassessment Framework To Identify Person-Centred Unmet Needs In Stroke Rehabilitation: A Case Report In Norway",NA,NA,"10.1136/bmjinnov-2020-000432","{}",2024-11-22 17:17:40,"excluded","{""ESI data not used""}"
7037404,"Use Of Remote Sensing Measurements To Evaluate Vehicle Emission Monitoring Programs: Results From Phoenix, Arizona",NA,NA,"10.1016/s1462-9011(03)00004-2","{}",2024-11-21 20:48:44,"excluded","{""ESI data not used""}"
6863260,"Development And Validation Of The Medication Regimen Simplification Guide For Residential Aged Care (Mrs Grace)",2018,"{""Alderman, C. P."",""Bell, J. S."",""Chen, E. Y. H."",""Corlis, M."",""Dean, L."",""Farinola, N."",""Gailer, J."",""Grigson, J."",""Hilmer, S. N."",""Ilomäki, J."",""Kellie, A. R."",""Picton, L. J."",""Putsey, P. J. C."",""Sluggett, J. K."",""Yu, S.""}","10.2147/cia.s158417","{""health care""}",2024-07-19 20:11:34,"excluded","{""ESI data not used""}"
7037373,"Dsm-To-Lod2: Spaceborne Stereo Digital Surface Model Refinement",NA,NA,"10.3390/rs10121926","{}",2024-11-21 21:25:45,"excluded","{""Data is not valued""}"
7037871,"Land Cover And Fire Accounts To Support Indigenous Land Management: A Pilot Study Of Yawuru Country",NA,NA,"10.1016/j.jenvman.2022.115003","{}",2024-11-21 02:05:15,"excluded","{""Data is not valued""}"
6863222,"Vocational Education And Training: The Terra Incognita Of Innovation Policy",2012,"{""Dalitz, Robert"",""Toner, Phillip""}","10.1080/08109028.2012.746412","{""spurious match: terra""}",2024-07-19 21:06:30,"excluded","{""ESI data not used""}"
6863545,"Implication Of Drainage Basin Parameters Of Chhoti Gandak River, Ganga Plain, India",2011,"{""Awasthi, Amit"",""Sen Singh, Dhruv""}","10.1007/s12594-011-0102-8","{}",2024-09-30 02:17:43,"excluded","{""Data is not valued""}"
6903500,"Long-Term Spatiotemporal Variability In High Andean Wetlands In Northern Chile",NA,NA,"10.1016/j.scitotenv.2020.143830","{}",2024-10-03 22:27:53,"excluded","{""Data is not valued""}"
6691684,"A New Process for Organizing Assessments of Social, Economic, and Environmental Outcomes: Case Study of Wildland Fire Management in the USA",2009,"{""Bruins, Randall""}","https://doi.org/10.1897/IEAM_2009-075.1","{}",2024-04-23 22:03:32,"excluded","{""Valued data is not ESI""}"
6863604,"Land Use/Land Cover Analysis And Ecosystem Services Valuation In The Central Highlands Of Ethiopia",2017,"{""Abebe, T."",""Senbeta, F."",""Tolessa, T.""}","10.1080/14728028.2016.1221780","{}",2024-07-13 00:09:41,"excluded","{""Data is not valued""}"
6903492,"Ecosystem Service Valuation Of A Natural Reserve Region For Sustainable Management Of Natural Resources",NA,NA,"10.1016/j.indic.2019.100014","{}",2024-09-26 00:48:14,"excluded","{""Data is not valued""}"
6862724,"Desertification Risk Analysis And Assessment In Northern Nigeria",2018,"{""Gbenga, A. E."",""Joseph, O."",""Langyit, D. G.""}","10.1016/j.rsase.2018.04.012","{}",2024-07-19 23:39:54,"excluded","{""Data is not valued""}"
6903589,"Potential Of Using Data Assimilation To Support Forest Planning",NA,NA,"10.1139/cjfr-2016-0439","{}",2024-09-26 01:04:48,"excluded","{""Valued data is not ESI""}"
6903528,"Density-Based Particle Swarm Optimization Algorithm For Data Clustering",NA,NA,"10.1016/j.eswa.2017.08.050","{}",2024-10-01 17:52:43,"excluded","{""No societal value context"",""ESI data not used""}"
6863363,"Monitoring Of Urban Growth Of A Desert City Through Remote Sensing: Al-Ain, Uae, Between 1976 And 2000",2004,"{""Yagoub, M. M.""}","10.1080/0143116031000156792","{}",2024-07-19 20:40:37,"excluded","{""Data is not valued""}"
7037732,"Applications Of Advanced Composites For Satellite Packaging For Improved Electronic Component Thermal Management",NA,NA,"10.1016/0094-5765(93)90057-4","{}",2024-11-18 19:18:07,"excluded","{""No societal value context"",""ESI data not used""}"
6863218,"Questionnaire Survey Of Hospitals In Saitama Prefecture Regarding The Shortage Of 99mtc-Labeled Radiopharmaceuticals And 99mo/99mtc Generators",2010,"{""Arai, T."",""Hayashi, K."",""Kita, T."",""Koike, K."",""Kosuda, S."",""Tomita, H.""}","10.1007/s12149-010-0347-0","{""sentinel lymph node""}",2024-07-19 21:11:59,"excluded","{""ESI data not used""}"
6691672,"Progress Report on the Implementation of the Global Observing System for Climate in Support of the UNFCCC 2004-2008 5",2009,"{""Global Climate Observing System""}","https://unfccc.int/resource/docs/2009/sbsta/eng/misc07.pdf","{}",2024-04-28 01:00:12,"excluded","{""Data is not valued""}"
6863206,"Summer Absorption Characteristics, Spatial Distribution And Source Analysis Of Cdom In Zhoucun Reservoir In Huaihe Catchment",2017,"{""Fang, K."",""Huang, T."",""Liu, F."",""Xia, C."",""Zeng, M."",""Zhang, C."",""Zhou, S.""}","10.18307/2017.0117","{}",2024-07-15 23:13:38,"excluded","{""Data is not valued""}"
6447820,"Conserving ecosystem services and biodiversity: Measuring the tradeoffs involved in splitting conservation budgets",2020,"{""Galford, Gillian L."",""Ricketts, Taylor H."",""Sonter, Laura J."",""Watson, Keri B.""}","10.1016/j.ecoser.2020.101063","{}",NA,NA,NA
7037800,"Synergies Between Space And Energy: Space As A Tool To Support European Energy Goals",NA,NA,"10.1016/j.spacepol.2019.01.002","{}",2024-11-21 20:54:11,"excluded","{""ESI data not used""}"
6863282,"Investing In Nature: Restoring Coastal Habitat Blue Infrastructure And Green Job Creation",2013,"{""Coyle, G. E."",""Edwards, P. E. T."",""Sutton-Grier, A. E.""}","10.1016/j.marpol.2012.05.020","{""values conservation"",""no esi apparent""}",2024-09-27 23:09:09,"excluded","{""ESI data not used"",""Data is not valued""}"
6863269,"Contribution Of Remote Sensing To Wildfire Trend And Dynamic Analysis In Two Of Ghana’s Ecological Zones: Guinea-Savanna And Forest-Savanna Mosaic",2023,"{""Dahan, K. S."",""Husseini, R."",""Kasei, R. A.""}","10.1186/s42408-023-00198-z","{}",2024-07-19 19:10:47,"excluded","{""Data is not valued""}"
7038345,"Can A Supplier Benefit From Investing In Transaction-Specific Investments? A Multilevel Model Of The Value Co-Creation Ecosystem Perspective",NA,NA,"10.1108/scm-09-2019-0347","{}",2024-11-21 20:35:36,"excluded","{""ESI data not used""}"
6862869,"Fuel Type Classification Using Airborne Laser Scanning And Sentinel 2 Data In Mediterranean Forest Affected By Wildfires",2020,"{""Domingo, Dario"",""Echeverria, Maite"",""Garcia-Martin, Alberto"",""Hoffren, Raid"",""Ibarra, Paloma"",""Teresa Lamelas, Maria"",""de la Riva, Juan""}","10.3390/rs12213660","{calibration}",2024-07-18 22:33:03,"excluded","{""Data is not valued""}"
7036813,"Integrating Remotely Sensed Imagery And Existing Multiscale Field Data To Derive Rangeland Indicators: Application Of Bayesian Additive Regression Trees",NA,NA,"10.1016/j.rama.2017.02.004","{}",2024-11-21 21:09:06,"excluded","{Validation/calibration}"
7037485,"Research On High-Precision Radiation Calibration Technology Of Long-Wave Infrared Space Optical Remote Sensor",NA,NA,"10.11834/jrs.20211225","{}",2024-11-18 19:16:38,"excluded","{Validation/calibration}"
6863187,"An Evaluation Of The Hydrogeology Potential Of Nsukka, Southern Nigeria, Using Geographic Information System",2022,"{""Abraham, E. M."",""Ambrose, N. T."",""Onwe, M. R."",""Osike, O. K.""}","10.1007/s13201-022-01579-6","{""where's the ESI?""}",2024-07-19 20:07:10,"excluded","{""Data is not valued""}"
6863376,"Landscape And Local Site Variables Differentially Influence Pollinators And Pollination Services In Urban Agricultural Sites",2019,"{""Bennett, Ashley B."",""Lovell, Sarah""}","10.1371/journal.pone.0212034","{""sentinel plants""}",2024-07-17 21:37:15,"excluded","{""ESI data not used""}"
6862885,"Surface Behavior Of Pelagic Juvenile Loggerhead Sea Turtles In The Eastern North Atlantic",2019,"{""Caldeira, Rui"",""Dellinger, Thomas"",""Freitas, Carla""}","10.1016/j.jembe.2018.10.006","{}",2024-09-27 23:04:16,"excluded","{""Data is not valued""}"
6863324,"Land-Use Change, Habitat Connectivity, And Conservation Gaps: A Case Study Of Shorebird Species In The Yellow River Delta Of China Using The Invest Model And Network Analysis",2022,"{""Duan, Houlang"",""Yu, Xiubo""}","10.3390/rs14246191","{}",2024-07-18 23:35:11,"excluded","{""Data is not valued""}"
6691757,"Decision-Analytic Assessment of the Economic Value of Weather Forecasts: The Fallowing/Planting Problem",1987,"{""Katz, Richard""}","https://doi.org/10.1002/for.3980060202","{}",2024-04-23 22:37:30,"excluded","{""Valued data is not ESI""}"
7038266,"Remote Sensing Image Classification Using Fuzzy- Pso Hybrid Approach",NA,NA,"10.4018/978-1-4666-8291-7.ch014","{}",2024-10-30 00:16:30,"excluded","{Validation/calibration}"
6903602,"Quantifying Variance Across Spatial Scales As Part Of Fire Regime Classifications",NA,NA,"10.1002/ecs2.2343","{}",2024-09-30 16:57:25,"excluded","{""Data is not valued""}"
6691510,"Near Real-time Wildfire Management Using Distributed Satellite System",2022,"{""Thangavel, Kathiravan""}","https://doi.org/10.1109/LGRS.2022.3229173","{}",2024-04-23 22:12:41,"excluded","{""Data is not valued""}"
7036883,"An Optimal Remote Sensing Image Enhancement With Weak Detail Preservation In Wavelet Domain",NA,NA,"10.1007/s12652-021-02957-9","{}",2024-11-18 23:36:01,"excluded","{Validation/calibration}"
7036747,"Decommissioning Vs. Reusing Offshore Gas Platforms Within Ethical Decision-Making For Sustainable Development: Theoretical Framework With Application To The Adriatic Sea",NA,NA,"10.1016/j.ocecoaman.2020.105409","{""looks cool; where is ESI?""}",2024-10-30 00:14:30,"excluded","{""ESI data not used"",""Data is not valued""}"
7038661,"Extracting The Full Value Of The Landsat Archive: Inter-Sensor Harmonization For The Mapping Of Minnesota Forest Canopy Cover (1973–2015)",NA,NA,"10.1016/j.rse.2018.02.046","{}",2024-11-18 18:45:39,"excluded","{""Data is not valued"",Validation/calibration}"
6863540,"Rapid Eco-Physical Impact Assessment Of Tropical Cyclones Using Geospatial Technology: A Case From Severe Cyclonic Storms Amphan",2022,"{""Debnath, Manasi"",""Goswami, Shreerup"",""Kar, Dipika"",""Mishra, Manoranjan"",""Sahu, Netrananda""}","10.1007/s11069-021-05008-w","{}",2024-07-19 18:58:56,"excluded","{""Data is not valued""}"
6863620,"Measuring The Sustainability Of Russia's Arctic Cities",2021,"{""Anisimov, Oleg"",""Badina, Svetlana"",""Burns, Charlene"",""Cho, Leena"",""DiNapoli, Benjamin"",""Jull, Matthew"",""Orttung, Robert W."",""Shaiman, Melissa"",""Shapovalova, Ksenia"",""Silinsky, Leah"",""Zhang, Emily"",""Zhiltcova, Yelena""}","10.1007/s13280-020-01395-9","{}",2024-10-03 17:29:53,"excluded","{""Data is not valued""}"
7036733,"Research Status And Earthquake Emergency Application Of Remote Sensing Image Road Information Extraction Algorithm",NA,NA,"10.13577/j.jnd.2015.0307","{}",2024-10-29 23:58:39,"excluded","{""Data is not valued""}"
6903626,"Quantifying The Impacts Of Land Use Change On Flooding In Data-Poor Watersheds In El Salvador With Community-Based Model Calibration",NA,NA,"10.1007/s10113-015-0841-y","{""participatory modeling""}",2024-10-03 21:46:33,"excluded","{""ESI data not used""}"
6863431,"Identification Of Secondary Functional Areas And Functional Structure Analysis Based On Multisource Geographic Data",2023,"{""Feng, Pengfei"",""Jia, Feixue"",""Su, Fenzhen"",""Wang, Jing"",""Wang, Ninghao"",""Yan, Jinfeng""}","10.1080/10106049.2023.2191995","{calibration,urban}",2024-07-18 21:11:11,"excluded","{""Data is not valued""}"
7036578,"All-Electric Satellites: Insurance Implications",NA,NA,"10.1089/space.2015.0007","{}",2024-10-25 23:10:02,"excluded","{""ESI data not used""}"
6863578,"Dynamic Monitoring Of Environmental Quality In The Loess Plateau From 2000 To 2020 Using The Google Earth Engine Platform And The Remote Sensing Ecological Index",2022,"{""Gao, Meiling"",""Gong, Enjun"",""Hu, Haitang"",""Li, Zhenhong"",""Long, Huiling"",""Yang, Guijun"",""Yang, Liping"",""Yu, Chen"",""Zhang, Jing""}","10.3390/rs14205094","{}",2024-07-12 23:25:24,"excluded","{""Data is not valued""}"
6691561,"Reimagining the potential of Earth observations for ecosystem service assessments",2019,"{""Ramirez-Reyes, Carlos""}","https://doi.org/10.1016/j.scitotenv.2019.02.150","{}",2024-04-22 02:39:44,"excluded","{""Data is not valued""}"
6863543,"Ecosystem Service Loss In Response To Agricultural Expansion In The Small Sanjiang Plain, Northeast China: Process, Driver And Management",2020,"{""Chen, Jing"",""Yan, Fengqin"",""Yu, Lingxue"",""Zhang, Shuwen""}","10.3390/su12062430","{}",2024-07-15 15:58:19,"excluded","{""Data is not valued""}"
6903523,"Flood Effects On An Alaskan Stream Restoration Project: The Value Of Long-Term Monitoring",NA,NA,"10.1111/j.1752-1688.2009.00373.x","{}",2024-10-03 21:53:34,"excluded","{""Data is not valued""}"
6863360,"A Survey Of Natural Aggregate Properties And Characteristics Important In Remote Sensing And Airborne Geophysics",1995,"{""Knepper Jr, D. H."",""Langer, W. H."",""Miller, S.""}","10.1007/bf02257020","{}",2024-07-17 00:00:14,"excluded","{""Data is not valued""}"
7037648,"Evaluation Of Different Classification Techniques For The Detection Of Glass And Plastic Greenhouses From Worldview-2 Satellite Imagery",NA,NA,"10.1117/1.jrs.7.073553","{}",2024-11-18 23:05:14,"excluded","{Validation/calibration}"
7037980,"Priority Areas For Watershed Service Conservation In The Guapi-Macacu Region Of Rio De Janeiro, Atlantic Forest, Brazil",NA,NA,"10.1186/s13717-014-0016-7","{}",2024-10-28 19:41:12,"excluded","{""Data is not valued""}"
6862776,"Monitoring Of Nitrogen Concentration In Soybean Leaves At Multiple Spatial Vertical Scales Based On Spectral Parameters",2024,"{""Chen, Guofu"",""Cui, Shihao"",""Li, Zhijun"",""Limami, Anis"",""Liu, Yuchen"",""Sun, Tao"",""Wang, Zhangkai"",""Xie, Weihao"",""Yang, Wanli"",""Zhang, Fucang"",""Zhang, Zhitao"",""Zhao, Yizheng"",""Zhu, Zhiheng""}","10.3390/plants13010140","{calibration}",2024-07-19 23:47:05,"excluded","{""Data is not valued""}"
7037772,"A Bayesian Deep Image Prior Downscaling Approach For High-Resolution Soil Moisture Estimation",NA,NA,"10.1109/jstars.2022.3177081","{}",2024-11-18 18:41:30,"excluded","{Validation/calibration}"
7037542,"Assessment Of Satellite Health State Based On Fuzzy Variable Weight Theory",NA,NA,"10.3969/j.issn.1001-506x.2014.03.12","{}",2024-10-30 16:27:38,"excluded","{""ESI data not used""}"
6447829,"Editorial: Use of Earth Observations for Actionable Decision Making in the Developing World",2020,"{""Hanan, Niall P."",""Irwin, Daniel E."",""Limaye, Ashutosh S.""}",NA,"{}",NA,NA,NA
7038457,"Evapotranspiration Estimation And Validation At 16 M Resolution Based On Etmonitor Model Driven By Gf-1 Satellite Remote Sensing Datasets",NA,NA,"10.11834/jrs.20232477","{}",2024-10-25 22:57:12,"excluded","{Validation/calibration}"
7037646,"Bias Adjustment Of Satellite Rainfall Data Through Gaussian Process Regression (Gpr) Based On Rain Intensity Classification In The Greater Bay Area, China",NA,NA,"10.1007/s00704-023-04435-y","{}",2024-11-18 22:55:28,"excluded","{Validation/calibration}"
6691552,"A Design for a Data and Information Service to Address the Knowledge Needs of the Water-Energy-Food (W-E-F) Nexus and Strategies to Facilitate Its Implementation",2019,"{""Lawford, Richard""}","https://doi.org/10.3389/fenvs.2019.00056","{}",2024-04-23 22:02:33,"excluded","{""Data is not valued""}"
6863613,"Mapping Spatial Variability Of Foliar Nitrogen In Coffee (Coffea Arabica L.) Plantations With Multispectral Sentinel-2 Msi Data",2018,"{""Chemura, Abel"",""Kutywayo, Dumisani"",""Mutanga, Onisimo"",""Odindi, John""}","10.1016/j.isprsjprs.2018.02.004","{calibration}",2024-07-17 19:22:34,"excluded","{""Data is not valued""}"
6863590,"Application Of Gis And Remote Sensing In Morphometric Analysis Of River Basin At The South-Western Part Of Great Ganges Delta, Bangladesh",2023,"{""Amin, F. M. Rezvi"",""Fatema, Kaniz"",""Joy, Ashikur Rahman"",""Upaul, Sharfan""}","10.2166/nh.2023.087","{}",2024-07-17 18:40:38,"excluded","{""Data is not valued""}"
