id,title,year,doi,tags,phase,screening_status,excl_reasons
6862761,"Mapping Of Groundwater Potential Zones In Pohru Watershed Of Jhelum Basin-Western Himalaya, India Using Integrated Approach Of Remote Sensing, Gis And Ahp",2022,10.1007/s12145-022-00824-5,{},classifier round 1,excluded,"{""Data is not valued"",Validation/calibration}"
6862852,Carrying Capacity As Tool For Beach Economic Value Assessment (Case Studies Of Italian Beaches),2020,10.1016/j.ocecoaman.2020.105130,{},sample 1000,excluded,"{""Valued data is not ESI""}"
6862751,A Geoscience-Aware Network (Gaslumnet) Combining Unet And Convnext For Slum Mapping,2024,10.3390/rs16020260,{calibration},sample 1000,excluded,"{""Data is not valued""}"
7037767,Modeling And Optimization Approaches For Satellite Broadcast Scheduling Problem,NA,10.1109/tem.2019.2937947,{},classifier round 3,excluded,"{""ESI data not used""}"
7036606,Deep Hybrid Network For Land Cover Semantic Segmentation In High-Spatial Resolution Satellite Images,NA,10.3390/info12060230,{},classifier round 3,excluded,"{""Data is not valued"",Validation/calibration}"
6862865,Redd+: The Opportunity For Sustainable Management In Zagros Forests,2023,10.1080/10549811.2022.2130359,{},classifier round 1,excluded,"{""Data is not valued""}"
6862999,Drought Monitoring Of The Wetland In The Tumen River Basin Between 1991 And 2016 Using Landsat Tm/Etm+,2019,10.1080/01431161.2018.1524604,{},classifier round 1,excluded,"{""Data is not valued""}"
6903553,Estimating Community-Level Plant Functional Traits In A Species-Rich Alpine Meadow Using Uav Image Spectroscopy,NA,10.3390/rs14143399,{},classifier round 1,excluded,{Validation/calibration}
6691699,Societal and economic research and applications for weather forecasts,2008,https://doi.org/10.1175/BAMS-89-3-335,{},soc ben repo,excluded,"{""Data is not valued""}"
6863359,Mapping Winter-Wheat Biomass And Grain Yield Based On A Crop Model And Uav Remote Sensing,2021,10.1080/01431161.2020.1823033,{calibration},sample 1000,excluded,"{""Data is not valued""}"
7037364,Decentralized Data Management In Nutritional Surveillance For Timely Warning And Intervention,NA,10.1111/j.1467-7717.1995.tb00364.x,{},classifier round 3,excluded,"{""ESI data not used""}"
7038579,A New Method For Estimating Chlorophyll- A Concentration In The Pearl River Estuary,NA,10.1016/j.ijleo.2015.08.100,{},classifier round 3,excluded,"{""Data is not valued""}"
7038687,Introducing Environmental Externalities Into Transport Pricing: Measurement And Implications,NA,10.1080/01441640600602039,{},classifier round 3,excluded,"{""ESI data not used""}"
6903580,Annington Versus Deutsche Annington: Private Equity And Housing In The Anglo-Saxon And Rhenish Contexts,NA,10.1080/14036096.2018.1479300,"{""terra firma"",spurious}",classifier round 1,excluded,"{""ESI data not used""}"
6863463,"Flood Hazard Assessment In Large Plain Basins With A Scarce Slope In The Pampean Plain, Argentina",2021,10.1007/s10661-021-08988-1,{},sample 1000,excluded,"{""Data is not valued""}"
6903509,"Forest, Wetland And Biodiversity: Revealing Multi-Faceted Ecological Services From Ecorestoration Of A Degraded Tropical Landscape",NA,10.1016/j.ecohyd.2018.04.002,{},classifier round 1,excluded,"{""Data is not valued""}"
6862904,Modelling Of Stream Run-Off And Sediment Output For Erosion Hazard Assessment In Lesser Himalaya: Need For Sustainable Land Use Plan Using Remote Sensing And Gis: A Case Study,2011,10.1007/s11069-011-9833-5,{},sample 1000,excluded,"{""Data is not valued""}"
6863003,Classification Of Rare Land Cover Types: Distinguishing Annual And Perennial Crops In An Agricultural Catchment In South Korea,2018,10.1371/journal.pone.0190476,{},classifier round 1,excluded,"{""Data is not valued"",Validation/calibration}"
6863112,"Mapping Tropical Forest Biomass With Radar And Spaceborne Lidar In Lopé National Park, Gabon: Overcoming Problems Of High Biomass And Persistent Cloud",2012,10.5194/bg-9-179-2012,{},classifier round 1,excluded,"{""Data is not valued"",Validation/calibration}"
7037132,Automated Analysis Of Spatial Grids,NA,10.1007/978-1-4020-9119-3_16,{},classifier round 3,excluded,"{""Data is not valued""}"
7037451,Negative Associations Between Quality Of Urban Green Spaces And Health Expenditures In Downtown Shanghai,NA,10.3390/land11081261,{},classifier round 3,excluded,"{""Data is not valued""}"
6863219,Virtual Laser Scanning With Helios++: A Novel Take On Ray Tracing-Based Simulation Of Topographic Full-Waveform 3d Laser Scanning,2022,10.1016/j.rse.2021.112772,{},classifier round 1,excluded,"{""Data is not valued""}"
6691627,"Satellite remote sensing, biodiversity research and conservation of the future",2014,http://dx.doi.org/10.1098/rstb.2013.0190,{},soc ben repo,excluded,"{""Data is not valued"",""Review or opinion""}"
7037371,In Situ/Remote Sensing Integration To Assess Forest Healtha Review,NA,10.3390/rs8060471,{},classifier round 2,excluded,"{""Review or opinion""}"
6863164,Spatiotemporal Weighted For Improving The Satellite-Based High-Resolution Ground Pm2.5 Estimation Using The Light Gradient Boosting Machine,2023,10.3390/rs15164104,{},classifier round 1,excluded,"{""Data is not valued"",Validation/calibration}"
7036621,Real-World Data Analytics Fit For Regulatory Decision-Making,NA,10.1177/0098858818789429,{},classifier round 3,excluded,"{""ESI data not used""}"
7038114,Remote Sensing For Land Administration 2.0,NA,10.3390/rs14174359,{},classifier round 2,excluded,"{""Data is not valued""}"
6903608,"The Sentinel-3 Olci Terrestrial Chlorophyll Index (Otci): Algorithm Improvements, Spatiotemporal Consistency And Continuity With The Meris Archive",NA,10.3390/rs12162652,{validation},classifier round 1,excluded,"{""Data is not valued""}"
6863192,Spatiotemporal Evolution Of Landscape Ecological Risk In Anhui Section Of The Huaihe River Ecological And Economic Belt In China,2023,10.1080/10807039.2023.2289106,{},sample 1000,excluded,"{""Data is not valued""}"
6862972,Distribution Of Volatile Organic Compounds Over Indian Subcontinent During Winter: Wrf-Chem Simulation Versus Observations,2019,10.1016/j.envpol.2019.05.097,{},classifier round 1,excluded,"{""Data is not valued""}"
7037125,Satellite Remote Sensing For Forestry Planning—A Review,NA,10.1080/02827589809382966,{},classifier round 2,excluded,"{""Review or opinion""}"
7038440,"Design, Development, And Experimental Verification Of A Trajectory Algorithm Of A Telepresence Robot",NA,10.3390/app13074537,{},classifier round 3,excluded,"{""ESI data not used""}"
6863389,Evolution Of Do-It-Yourself Remote Monitoring Technology For Type 1 Diabetes,2020,10.1177/1932296819895537,{diabetes},sample 1000,excluded,"{""ESI data not used""}"
6691626,Economic benefit of meteorology in the Swiss road transportation sector,2014,Economic benefit of meteorology in the Swiss road transportation sector,{},soc ben repo,excluded,"{""No societal value context""}"
6862844,Forest-Scale Phenotyping: Productivity Characterisation Through Machine Learning,2020,10.3389/fpls.2020.00099,{},sample 1000,excluded,"{""Data is not valued""}"
6863580,"People, Pollution And Pathogens – Global Change Impacts In Mountain Freshwater Ecosystems",2018,10.1016/j.scitotenv.2017.12.006,{},sample 1000,excluded,"{""ESI data not used""}"
6863455,Holidays In Lights: Tracking Cultural Patterns In Demand For Energy Services,2015,10.1002/2014ef000285,{},sample 1000,excluded,"{""Data is not valued""}"
6903650,Integrated Concepts In Water Reuse: Managing Global Water Needs,NA,10.1016/j.desal.2005.04.068,{},classifier round 1,excluded,"{""ESI data not used"",""Data is not valued""}"
6671060,Recent Progress On Ecosystem Services Functions Of Soil And Water Conservation Measures,2020,10.16843/j.sswc.2020.02.018,{cco},early,excluded,"{""Data is not valued""}"
6863393,"Anthropic Effects On The Geomorphology And Morphodynamics Of The Coastal Zone Of La Paz Lagoon, Baja California Sur, Mexico",2020,10.14350/rig.60084,{},classifier round 1,excluded,"{""Data is not valued""}"
6863662,Overview Of Toxic Cyanobacteria And Cyanotoxins In Ibero-American Freshwaters: Challenges For Risk Management And Opportunities For Removal By Advanced Technologies,2021,10.1016/j.scitotenv.2020.143197,{},sample 1000,excluded,"{""Data is not valued""}"
6863104,"Assessing Forest Health Using Remote Sensing-Based Indicators And Fuzzy Analytic Hierarchy Process In Valmiki Tiger Reserve, India",2023,10.1007/s13762-022-04512-1,{},sample 1000,excluded,"{""Data is not valued""}"
6863118,Research Progress On Exposure And Health Effects Of Green Space,2021,10.13213/j.cnki.jeom.2021.20386,{},sample 1000,excluded,"{""Data is not valued""}"
7036643,Mission Capability Estimation Of Multicopter Uav For Low-Altitude Remote Sensing,NA,10.1007/s10846-020-01199-9,{},classifier round 2,excluded,"{""ESI data not used""}"
7038237,Evaluation Of Deep Learning Benchmarks In Retrieving Outfalls Into Rivers With Uas Images,NA,10.1109/tgrs.2023.3296157,{},classifier round 3,excluded,"{""Data is not valued""}"
6862868,Monitoring Canada's Forests. Part 2: National Forest Fragmentation And Pattern,2008,10.5589/m08-081,{},classifier round 1,excluded,"{""Data is not valued""}"
6863408,A Dilemma Between Flood And Drought Management: Case Study Of The Upper Chao Phraya Flood-Prone Area In Thailand,2022,10.3390/w14244056,{},classifier round 1,excluded,"{""Data is not valued""}"
6691738,Archives for Earth observation data,2000,PII: S 0 2 6 5 - 9 6 4 6 ( 0 0 ) 0 0 0 2 6 - 6,{},soc ben repo,excluded,"{""Value is not measured"",""Data is not valued""}"
7036912,Effect Of Virtual Simulation On Nurse Residents' Prioritization And Delegation Skills: A Pilot Study,NA,10.1097/nnd.0000000000000985,{},classifier round 3,excluded,"{""ESI data not used""}"
7036909,Multi-Dimensional Forecasting Method For Development Trend Of Beidou Satellite Navigation Industry,NA,10.3969/j.issn.0255-8297.2023.03.011,{},classifier round 3,excluded,"{""ESI data not used""}"
6691760,In situ observations,1980,https://www.jstor.org/stable/36442,{},soc ben repo,excluded,"{""Data is not valued""}"
6903533,Analysis Of Land Damage And Recovery Process In Rare Earth Mining Area Based On Multi-Source Sequential Ndvi,NA,10.11975/j.issn.1002-6819.2018.01.032,{},classifier round 1,excluded,"{""Data is not valued""}"
6903496,"Spatiotemporal Impact Of Urbanization On Urban Heat Island And Urban Thermal Field Variance Index Of Tianjin City, China",NA,10.3390/buildings12040399,{},classifier round 1,excluded,"{""Data is not valued""}"
7038499,Exploiting Remote Sensing Imagery For Vehicle Detection And Classification Using An Artificial Intelligence Technique,NA,10.3390/rs15184600,{},classifier round 3,excluded,{Validation/calibration}
6863252,Geo-Spatial Technologies In Urban Environments,2005,10.1007/b137912,{book},sample 1000,excluded,"{""Review or opinion""}"
6691724,Integration of earth observation and in-situ spatial data for the development of a decision support tool for technological risk management,2003,https://doi.org/10.1117/12.463236,{},soc ben repo,excluded,"{""Data is not valued""}"
6863163,Hyperspectral Assessment Of Soil Fertility In Farm Fields In Fukushima Decontaminated After The Radioactive Fallout,2020,10.1080/00380768.2020.1753237,{},classifier round 1,excluded,"{""Data is not valued"",Validation/calibration}"
6862830,Feasibility Study Of Using Crowdsourcing To Identify Critical Affected Areas For Rapid Damage Assessment: Hurricane Matthew Case Study,2018,10.1016/j.ijdrr.2018.02.003,"{""social media not rs""}",sample 1000,excluded,"{""ESI data not used""}"
7037270,Decision-Level Fusion With A Pluginable Importance Factor Generator For Remote Sensing Image Scene Classification,NA,10.3390/rs13183579,{},classifier round 3,excluded,{Validation/calibration}
7037924,Satellite-Based Imagery Techniques For Daytime Cloud/Snow Delineation From Modis,NA,10.1175/jam2252.1,{},classifier round 3,excluded,"{""Data is not valued""}"
6863235,Assessing The Cooling Effect Of Blue-Green Spaces: Implications For Urban Heat Island Mitigation,2023,10.3390/w15162983,{maybe},sample 1000,excluded,"{""Data is not valued""}"
6863240,Use Of Hedgerows By Mammals In An Intensive Agricultural Landscape,2020,10.1016/j.agee.2020.107079,{},sample 1000,excluded,"{""Data is not valued""}"
6903506,Seasonal Forecasts For The Limpopo Province In Estimating Deviations From Grazing Capacity,NA,10.1007/s00704-018-2696-x,{},classifier round 1,excluded,{Validation/calibration}
7037805,Hierarchical Bandwidth Allocation For Social Community-Oriented Multicast In Space-Air-Ground Integrated Networks,NA,10.1109/twc.2022.3207923,{comms},classifier round 3,excluded,"{""ESI data not used""}"
6863643,S2net: A Multitask Learning Network For Semantic Stereo Of Satellite Image Pairs,2024,10.1109/tgrs.2023.3335997,{calibration},sample 1000,excluded,"{""No societal value context"",""Data is not valued""}"
6903639,A New Temperature-Vegetation Triangle Algorithm With Variable Edges (Tave) For Satellite-Based Actual Evapotranspiration Estimation,NA,10.3390/rs8090735,{},classifier round 1,excluded,{Validation/calibration}
6863528,Artificial Intelligence Based Methods For Smart And Sustainable Urban Planning: A Systematic Survey,2023,10.1007/s11831-022-09844-2,{},sample 1000,excluded,"{""Data is not valued"",""Review or opinion""}"
6863473,"Changing Mountain Farmscapes: Vulnerability And Migration Drivers In The Paute River Watershed, Southern Ecuador",2021,10.1007/s11629-020-6127-y,{},sample 1000,excluded,"{""Data is not valued""}"
6862741,Model-Assisted Regional Forest Biomass Estimation Using Lidar And Insar As Auxiliary Data: A Case Study From A Boreal Forest Area,2011,10.1016/j.rse.2011.08.021,{},classifier round 1,excluded,{Validation/calibration}
6863401,"Habitat Conservation, Ethanol, And Recent Us Federal Farm Bills: A Gis Study Exploring Conservation Reserve Program Trends Pre-And Post-Ethanol Expansion In The Upper Midwest",2019,10.3375/043.039.0302,{},sample 1000,excluded,"{""Data is not valued""}"
7037014,"Aquasafe: A Remote Sensing, Web-Based Platform For The Support Of Precision Fish Farming",NA,10.3390/app13106122,{},classifier round 2,excluded,"{""Data is not valued"",Validation/calibration}"
6863248,Remote Sensing Dynamic Monitoring On The Development Status Of Typical Cities In Shanxi Province Based On Dmsp/Ols Data,2020,10.16355/j.cnki.issn1007-9432tyut.2020.05.003,{},classifier round 1,excluded,"{""Data is not valued""}"
6863062,How Federal Health-Care Policies Interface With Urban And Rural Areas: A Comparison Of Three Systems,2012,10.1080/17441692.2011.621962,{},sample 1000,excluded,"{""ESI data not used""}"
6863621,Annual Change Analysis Of Mangrove Forests In China During 1986-2021 Based On Google Earth Engine,2022,10.3390/f13091489,{},sample 1000,excluded,"{""Data is not valued""}"
