author,journal,year,doi,bibtex_source,benchmark,doc_id
diazvarela,forest ecology and management,2011,10.1016/j.foreco.2011.02.023,scopus.bib,FALSE,2413
dick,proceedings 2022 ieee international conference on big data big data 2022,2022,10.1109/bigdata55660.2022.10020867,scopus.bib,FALSE,2414
dick,aiaa 57th international astronautical congress iac 2006,2006,10.2514/6.iac-06-e5.p.08,scopus.bib,FALSE,2415
dickerson,2012 socio economic benefits workshop defining measuring and communicating the socio economic benefits of geospatial information,2012,10.1109/sebw.2012.6292276,scopus.bib,FALSE,2416
dickson,drones,2022,10.3390/drones6100291,wos_1001_1500.bib,FALSE,2417
dickson,drones,2021,10.3390/drones5040142,scopus.bib;wos_1501_2000.bib,FALSE,2418
dickson,the colorado plateau vi science and management at the landscape scale,2015,NA,scopus.bib,FALSE,2419
dicola,boston university law review,2013,NA,wos_3001_3500.bib,FALSE,2420
dida,35th asian conference on remote sensing 2014 acrs 2014 sensing for reintegration of societies,2014,NA,scopus.bib,FALSE,2421
didelija,ecological informatics,2022,10.1016/j.ecoinf.2022.101755,scopus.bib;wos_1001_1500.bib,FALSE,2422
didenko,international multidisciplinary scientific geoconference surveying geology and mining ecology management sgem,2015,NA,scopus.bib,FALSE,2423
diefenderfer,environmental management,2009,10.1007/s00267-009-9298-4,scopus.bib,FALSE,2424
diem,environmental management,2002,10.1007/s00267-001-0011-5,scopus.bib,FALSE,2425
diep,environmental monitoring and assessment,2022,10.1007/s10661-022-10182-w,scopus.bib,FALSE,2426
diesposti,NA,2000,NA,wos_3001_3500.bib,FALSE,2427
dietrich,environmental progress and sustainable energy,2017,10.1002/ep.12428,scopus.bib,FALSE,2428
dieu tien bui,water,2019,10.3390/w11102013,wos_2001_2500.bib,FALSE,2429
diez,proceedings of the international astronautical congress iac,2014,NA,scopus.bib,FALSE,2430
diez,environmental modelling and software,2011,10.1016/j.envsoft.2010.04.003,scopus.bib,FALSE,2431
dilipkumar,marine pollution bulletin,2023,10.1016/j.marpolbul.2023.115148,scopus.bib,FALSE,2432
dillon,34th international symposium on remote sensing of environment the geoss era towards operational environmental monitoring,2011,NA,scopus.bib,FALSE,2433
dimitrova,environmental research letters,2022,10.1088/1748-9326/ac8e89,scopus.bib,FALSE,2434
din,agronomic crops volume 1 production technologies,2019,10.1007/978-981-32-9151-5_5,scopus.bib,FALSE,2435
diner,bulletin of the american meteorological society,2004,10.1175/bams-85-10-1491,wos_2001_2500.bib,FALSE,2436
ding,plant methods,2023,10.1186/s13007-023-01015-z,scopus.bib;wos_2501_3000.bib,FALSE,2437
ding,sustainability switzerland ,2023,10.3390/su15129678,scopus.bib,FALSE,2438
ding,science of the total environment,2022,10.1016/j.scitotenv.2021.149700,scopus.bib,FALSE,2439
ding,remote sensing,2020,10.3390/rs12172744,scopus.bib,FALSE,2440
ding,sustainability switzerland ,2019,10.3390/su11020361,scopus.bib,FALSE,2441
ding,2019 10th international workshop on the analysis of multitemporal remote sensing images multitemp 2019,2019,10.1109/multi-temp.2019.8866966,scopus.bib,FALSE,2442
ding,shengtai xuebao,2019,10.5846/stxb201801220166,scopus.bib,FALSE,2443
ding,international archives of the photogrammetry remote sensing and spatial information sciences isprs archives,2016,10.5194/isprsarchives-xli-b2-177-2016,scopus.bib,FALSE,2444
ding,NA,2016,NA,wos_1501_2000.bib,FALSE,2445
dingamo,land degradation development,2023,10.1002/ldr.4826,wos_2501_3000.bib,FALSE,2446
dingle robertson,heliyon,2023,10.1016/j.heliyon.2023.e17322,scopus.bib,FALSE,2447
dinh,heliyon,2023,10.1016/j.heliyon.2023.e12864,scopus.bib;wos_1501_2000.bib,FALSE,2448
diniz,irriga,2021,10.15809/irriga.2021v26n3p701-716,scopus.bib,FALSE,2449
dissanayake,modeling earth systems and environment,2019,10.1007/s40808-018-0534-x,scopus.bib;wos_1501_2000.bib,FALSE,2450
dissanayake,37th asian conference on remote sensing acrs 2016,2016,NA,scopus.bib,FALSE,2451
ditmer,journal of animal ecology,2021,10.1111/1365-2656.13338,scopus.bib,FALSE,2452
dittrich,remote sensing,2020,10.3390/rs12010080,scopus.bib,FALSE,2453
diver,international solar energy conference,2003,10.1115/isec2003-44237,scopus.bib,FALSE,2454
divina,acrs 2015 36th asian conference on remote sensing fostering resilient growth in asia proceedings,2015,NA,scopus.bib,FALSE,2455
dixit,proceedings 2022 ieee future networks world forum fnwf 2022,2022,10.1109/fnwf55208.2022.00134,scopus.bib,FALSE,2456
dixit,NA,2022,NA,wos_3501_3742.bib,FALSE,2457
dixon,remote sensing of environment,2023,10.1016/j.rse.2023.113842,scopus.bib,FALSE,2458
djaman,agronomy basel,2023,10.3390/agronomy13071937,wos_2001_2500.bib,FALSE,2459
djojodihardjo,advances in the astronautical sciences,2012,NA,scopus.bib,FALSE,2460
djojodihardjo,60th international astronautical congress 2009 iac 2009,2009,NA,scopus.bib,FALSE,2461
dlamini,african journal of agricultural and resource economics afjare,2015,NA,wos_0001_0500.bib,FALSE,2462
dmitriev,eurasian journal of soil science,2023,10.18393/ejss.1183524,scopus.bib,FALSE,2463
do,sustainability switzerland ,2019,10.3390/su11154165,scopus.bib,FALSE,2464
do amaral camara lima,hydrobiologia,2023,10.1007/s10750-023-05244-0,scopus.bib;wos_1001_1500.bib,FALSE,2465
do nascimento,atmosphere,2022,10.3390/atmos13030491,scopus.bib,FALSE,2466
doad,environmental earth sciences,2022,10.1007/s12665-022-10480-z,scopus.bib,FALSE,2467
dobrinic,international multidisciplinary scientific geoconference surveying geology and mining ecology management sgem,2018,10.5593/sgem2018/2.3/s10.017,scopus.bib,FALSE,2468
dobson,australasian journal of information systems,2017,10.3127/ajis.v21i0.1695,scopus.bib,FALSE,2469
dodge,fire ecology,2019,10.1186/s42408-019-0055-7,scopus.bib,FALSE,2470
doerge,communications in soil science and plant analysis,2005,10.1081/css-200042960,scopus.bib;wos_2501_3000.bib,FALSE,2471
dogan,journal of environmental management,2009,10.1016/j.jenvman.2007.06.022,scopus.bib;wos_1501_2000.bib,FALSE,2472
doherty,irrigation science,2022,10.1007/s00271-022-00808-9,scopus.bib,FALSE,2473
doi,environmental research letters,2020,10.1088/1748-9326/abcfe3,scopus.bib,FALSE,2474
doi,journal of biosciences,2012,10.1007/s12038-012-9241-3,scopus.bib,FALSE,2475
doick,forests,2020,10.3390/f11101049,scopus.bib,FALSE,2476
doinel,eau l industrie les nuisances,2006,NA,scopus.bib,FALSE,2477
dolbeth,remote sensing,2023,10.3390/rs15164086,scopus.bib,FALSE,2478
doldirina,proceedings of the international astronautical congress iac,2014,NA,scopus.bib,FALSE,2479
dolgopolov,bulletin of the tomsk polytechnic university geo assets engineering,2021,10.18799/24131830/2021/12/3028,scopus.bib;wos_3001_3500.bib,FALSE,2480
doljak,international journal of green energy,2021,10.1080/15435075.2020.1865363,scopus.bib,FALSE,2481
domac,international journal of remote sensing,2006,10.1080/01431160500444806,scopus.bib;wos_1001_1500.bib,FALSE,2482
domatob,africa media review,1988,NA,scopus.bib,FALSE,2483
domingo,remote sensing,2020,10.3390/rs12213660,scopus.bib;wos_2501_3000.bib,FALSE,2484
domingues,computers and electronics in agriculture,2020,10.1016/j.compag.2019.105089,scopus.bib,FALSE,2485
dominguez,social science japan journal,2023,10.1093/ssjj/jyad013,scopus.bib,FALSE,2486
dona,remote sensing,2016,10.3390/rs8080618,scopus.bib;wos_1001_1500.bib,FALSE,2487
dona,journal of environmental management,2015,10.1016/j.jenvman.2014.12.003,scopus.bib,FALSE,2488
donager,landscape ecology,2022,10.1007/s10980-021-01352-1,scopus.bib,FALSE,2489
donaldson,fish and fisheries,2008,10.1111/j.1467-2979.2007.00265.x,scopus.bib;wos_3501_3742.bib,FALSE,2490
donc,iahs aish publication,2004,NA,scopus.bib,FALSE,2491
dong,chinese journal of ecology,2023,10.13292/j.1000-4890.202304.012,scopus.bib,FALSE,2492
dong,science of the total environment,2022,10.1016/j.scitotenv.2022.155307,scopus.bib,FALSE,2493
dong,science of the total environment,2021,10.1016/j.scitotenv.2020.143552,scopus.bib,FALSE,2494
dong,field crops research,2021,10.1016/j.fcr.2021.108180,scopus.bib,FALSE,2495
dong,acrs 2020 41st asian conference on remote sensing,2020,NA,scopus.bib,FALSE,2496
dong,plos one,2019,10.1371/journal.pone.0226508,scopus.bib,FALSE,2497
dong,geoderma,2019,10.1016/j.geoderma.2019.01.018,scopus.bib,FALSE,2498
dong,shengtai xuebao,2018,10.5846/stxb201801300251,scopus.bib,FALSE,2499
dong,nongye gongcheng xuebao transactions of the chinese society of agricultural engineering,2017,10.11975/j.issn.1002-6819.2017.08.001,scopus.bib,FALSE,2500
dong,international journal of environmental research and public health,2016,10.3390/ijerph13070640,scopus.bib,FALSE,2501
dong,journal of the indian society of remote sensing,2014,10.1007/s12524-013-0357-1,scopus.bib;wos_2001_2500.bib,FALSE,2502
dong,journal of food agriculture and environment,2013,NA,scopus.bib,FALSE,2503
dong,shengtai xuebao acta ecologica sinica,2012,10.5846/stxb201108141189,scopus.bib,FALSE,2504
dong,international journal of remote sensing,2009,10.1080/01431160802468248,scopus.bib;wos_2001_2500.bib,FALSE,2505
dong,NA,2004,NA,wos_1501_2000.bib,FALSE,2506
doninck,ecography,2020,10.1111/ecog.04729,scopus.bib,FALSE,2507
donoso,journal of mountain science,2021,10.1007/s11629-020-6127-y,scopus.bib,FALSE,2508
donovan,environmental science and technology,2008,10.1021/es801763g,scopus.bib,FALSE,2509
doody,journal of environmental management,2023,10.1016/j.jenvman.2023.117393,scopus.bib,FALSE,2510
doody,marine and freshwater research,2014,10.1071/mf13247,scopus.bib,FALSE,2511
doong,water switzerland ,2016,10.3390/w8110521,scopus.bib,FALSE,2512
doorga,international journal of energy and environmental engineering,2018,10.1007/s40095-018-0278-4,scopus.bib;wos_1501_2000.bib,FALSE,2513
dopico,computer networks,2011,10.1016/j.comnet.2011.01.007,scopus.bib,FALSE,2514
dorji,proceedings of the international astronautical congress iac,2018,NA,scopus.bib,FALSE,2515
dorman,forest ecology and management,2013,10.1016/j.foreco.2013.08.009,scopus.bib,FALSE,2516
dornik,water switzerland ,2021,10.3390/w13162280,scopus.bib,FALSE,2517
dorning,land use policy,2015,10.1016/j.landusepol.2015.06.020,scopus.bib,FALSE,2518
dornsife,ncrp report,2003,NA,scopus.bib,FALSE,2519
dos santos,computers and electronics in agriculture,2022,10.1016/j.compag.2022.106753,scopus.bib,FALSE,2520
dos santos,international journal of applied earth observation and geoinformation,2021,10.1016/j.jag.2021.102452,scopus.bib,FALSE,2521
dos santos,science of the total environment,2017,10.1016/j.scitotenv.2017.05.275,scopus.bib,FALSE,2522
dos santos silva,modeling earth systems and environment,2020,10.1007/s40808-019-00697-6,scopus.bib;wos_3501_3742.bib,FALSE,2523
dosskey,journal of the american water resources association,2013,10.1111/jawr.12083,scopus.bib;wos_3001_3500.bib,FALSE,2524
dotson,acta astronautica,2022,10.1016/j.actaastro.2022.05.029,scopus.bib,FALSE,2525
dou,remote sensing,2021,10.3390/rs13163064,scopus.bib;wos_3001_3500.bib,FALSE,2526
dou,international journal of remote sensing,2020,10.1080/01431161.2019.1643936,scopus.bib;wos_1501_2000.bib,FALSE,2527
doucette,canadian journal of forest research,2009,10.1139/x09-060,scopus.bib,FALSE,2528
dougill,african journal of ecology,2016,10.1111/aje.12265,scopus.bib;wos_0001_0500.bib,FALSE,2529
douglas,biological conservation,2015,10.1016/j.biocon.2015.06.014,scopus.bib;wos_0001_0500.bib,FALSE,2530
dourado,NA,2022,10.1109/igarss46834.2022.9884132,wos_0001_0500.bib,FALSE,2531
dourado,international geoscience and remote sensing symposium igarss ,2022,10.1109/igarss46834.2022.9884132,scopus.bib,FALSE,2532
dow,proceedings of the international astronautical congress iac,2019,NA,scopus.bib,FALSE,2533
dowman,gim international,2010,NA,scopus.bib,FALSE,2534
downer,proceedings of the international astronautical congress iac,2017,NA,scopus.bib,FALSE,2535
doygun,environmental monitoring and assessment,2009,10.1007/s10661-008-0597-7,scopus.bib,FALSE,2536
doyle,geomorphology,2018,10.1016/j.geomorph.2017.11.005,scopus.bib,FALSE,2537
doyog,philippine journal of science,2023,10.56899/152.05.18,scopus.bib,FALSE,2538
doyog,forest ecology and management,2021,10.1016/j.foreco.2021.119011,scopus.bib;wos_2001_2500.bib,FALSE,2539
doyon,15th international conference on space operations 2018,2018,10.2514/6.2018-2605,scopus.bib,FALSE,2540
dracott,canadian geographer,2019,10.1111/cag.12552,scopus.bib,FALSE,2541
drakonakis,ieee journal of selected topics in applied earth observations and remote sensing,2022,10.1109/jstars.2022.3155559,scopus.bib,FALSE,2542
drayton,hydrological processes,1992,10.1002/hyp.3360060309,scopus.bib,FALSE,2543
dreoni,frontiers in forests and global change,2022,10.3389/ffgc.2022.780036,scopus.bib;wos_1001_1500.bib,FALSE,2544
drerup,agricultural water management,2017,10.1016/j.agwat.2017.07.010,scopus.bib,FALSE,2545
drielsma,ecological modelling,2022,10.1016/j.ecolmodel.2021.109858,scopus.bib;wos_2501_3000.bib,FALSE,2546
drimaco,proceedings of the international astronautical congress iac,2018,NA,scopus.bib,FALSE,2547
driscoll,bmc cardiovascular disorders,2022,10.1186/s12872-022-02509-9,scopus.bib,FALSE,2548
dronin,geography and natural resources,2015,10.1134/s1875372815030105,scopus.bib,FALSE,2549
dronova,remote sensing,2016,10.3390/rs8060462,scopus.bib;wos_0001_0500.bib,FALSE,2550
dronova,remote sensing of environment,2012,10.1016/j.rse.2012.09.018,scopus.bib,FALSE,2551
drosos,proceedings of spie the international society for optical engineering,2014,10.1117/12.2069660,scopus.bib,FALSE,2552
druille,agronomy journal,2019,10.2134/agronj2018.10.0645,scopus.bib,FALSE,2553
drunpob,examining the confluence of environmental and water concerns proceedings of the world environmental and water resources congress 2006,2007,10.1061/40856(200)212,scopus.bib,FALSE,2554
drunpob,international geoscience and remote sensing symposium igarss ,2004,NA,scopus.bib,FALSE,2555
druon,scientific reports,2019,10.1038/s41598-019-41212-2,scopus.bib,FALSE,2556
dryden,global environmental change,2021,10.1016/j.gloenvcha.2021.102370,scopus.bib,FALSE,2557
drzewiecki,proceedings 2016 baltic geodetic congress geomatics bgc geomatics 2016,2016,10.1109/bgc.geomatics.2016.21,scopus.bib,FALSE,2558
du,scientific data,2022,10.1038/s41597-022-01260-2,scopus.bib;wos_1501_2000.bib,FALSE,2559
du,ieee transactions on geoscience and remote sensing,2022,10.1109/tgrs.2021.3121816,scopus.bib,FALSE,2560
du,remote sensing,2022,10.3390/rs14122919,scopus.bib;wos_1501_2000.bib,FALSE,2561
du,sustainable cities and society,2020,10.1016/j.scs.2020.102346,scopus.bib,FALSE,2562
du,ecological indicators,2017,10.1016/j.ecolind.2017.05.040,scopus.bib,FALSE,2563
du,paddy and water environment,2015,10.1007/s10333-013-0411-1,scopus.bib;wos_0001_0500.bib,FALSE,2564
du,journal of animal science,2013,10.2527/jas.2012-5670,scopus.bib;wos_3001_3500.bib,FALSE,2565
du,diqiu kexue zhongguo dizhi daxue xuebao earth science journal of china university of geosciences,2010,10.3799/dqkx.2010.034,scopus.bib,FALSE,2566
du,journal of environmental management,2008,10.1016/j.jenvman.2006.11.019,scopus.bib;wos_1501_2000.bib,FALSE,2567
du,international geoscience and remote sensing symposium igarss ,2007,10.1109/igarss.2007.4422886,scopus.bib,FALSE,2568
duan,remote sensing,2022,10.3390/rs14246191,scopus.bib;wos_2001_2500.bib,FALSE,2569
duan,international journal of applied earth observation and geoinformation,2021,10.1016/j.jag.2021.102383,scopus.bib,FALSE,2570
duan,proceedings of the international astronautical congress iac,2018,NA,scopus.bib,FALSE,2571
duan,environmental earth sciences,2013,10.1007/s12665-012-1785-x,scopus.bib;wos_0501_1000.bib,FALSE,2572
duan,natural gas industry,2013,10.3787/j.issn.1000-0976.2013.11.021,scopus.bib,FALSE,2573
duan,environmental monitoring and assessment,2010,10.1007/s10661-009-1228-7,scopus.bib,FALSE,2574
duarte,water switzerland ,2022,10.3390/w14193144,scopus.bib,FALSE,2575
duarte,european journal of remote sensing,2022,10.1080/22797254.2022.2045226,scopus.bib,FALSE,2576
dube,transactions of the royal society of south africa,2016,10.1080/0035919x.2015.1102175,scopus.bib,FALSE,2577
dubeux,applied animal science,2022,10.15232/aas.2022-02296,scopus.bib,FALSE,2578
dubois,ieee journal of selected topics in applied earth observations and remote sensing,2014,10.1109/jstars.2014.2336236,scopus.bib,FALSE,2579
dubois,environmental modelling and software,2013,10.1016/j.envsoft.2012.11.005,scopus.bib,FALSE,2580
dubois,proceedings 33rd international symposium on remote sensing of environment isrse 2009,2009,NA,scopus.bib,FALSE,2581
dubose,ecological indicators,2023,10.1016/j.ecolind.2023.110480,scopus.bib;wos_0001_0500.bib,FALSE,2582
